Column1,title,text,url,date
463506,Kenyan police raid state-owned Chinese TV,"[""Kenyan police on Wednesday raided the African headquarters of the China Global Television Network, briefly detaining several journalists as part of an ongoing crackdown against illegal immigrants."",""Cellphone footage of the raid showed armed plainclothes police bundling Chinese staff into vehicles while demanding that reporters of other nationalities produce their passports or accompany them to the police station."",""\""They had automatic rifles, it was scary,\"" said one foreign reporter at the state-owned television station on condition of anonymity."",""Kenyan police chief Joseph Boinnet confirmed the raid on the office in search of illegal immigrants."",""\""All the foreigners who were arrested at CGTN have been released after their documents were confirmed to be okay,\"" he told Nation."",""In a statement, the Chinese embassy said it received a call for help from 13 nationals."",""\""They stated that they were detained by Kenyan police even though they held legal documents,\"" read the statement."",""\""Several such events happened recently. The Chinese Embassy (is) expressing its concern to Kenyan side through diplomatic\"" channels."",""Xenophobia"",""CGTN, an international English-language television station, broadcasts across the globe, with major news centres in Nairobi and Washington."",""Kenya last month began hunting down and arresting those illegally in the country after holding a 60-day exercise in which every foreigner was required to revalidate their permits -- a laborious process that can take up to eight hours."",""Last week the interior ministry released a hotline number for members of the public to report illegal immigrants."",""\""It is extremely worrying that citizens are being encouraged to call a hotline to report cases of suspected undocumented migrants. This approach is likely to ignite xenophobia against foreign workers, refugees and asylum seekers,\"" Amnesty International's regional deputy director Seif Magango said in a statement on Saturday."",""China and Kenya maintain strong relations, with Beijing funding numerous infrastructure projects in the country."",""China financed 90 per cent of a $3.2-billion (2.8-billion-euro) railway linking Nairobi to the coastal city of Mombasa."",""President Uhuru Kenyatta -- attending a two-day China-Africa forum in Beijing -- is expected to sign a deal for the financing of the second phase of the railway, which will link the Rift Valley town of Naivasha to Kisumu near the Ugandan border, costing a further $3.5 billion."",""The project has increased concerns in Kenya over mounting debt to China."",""Treasury seeks additional funding of $866m, increasing the 2019/2020 budget to $30.4bn."",""Exporting nations cited for exceeding allowable levels of chemicals in fresh farm produce.""]",theeastafrican.co.ke/news/ea/Kenyan-police-raid-China-television-migrants/4552908-4745202-n40kg9z,04-09-18 20:00
9190,Kenya shuts down 500 groups in anti-terrorism crackdown,"[""NAIROBI (Reuters) - Kenya has shut down more than 500 non-governmental organizations (NGOs) including 15 groups it said had links to financing terrorism, though critics said the government was silencing critics under the guise of security."",""Kenya has been hit by a spate of attacks by Somali Islamist militants al Shabaab, including in September last year where gunmen killed 67 people at the Westgate shopping mall in the capital Nairobi, and two attacks in recent weeks near the country’s border with Somalia that killed 64 people."",""Kenya’s NGOs Coordination Board, a state agency, said on Tuesday that “some groups were being used for criminal activities, including as conduits of terrorism financing in Kenya and the Horn of Africa”, but did not give their names."",""It said it had also frozen the bank accounts for the NGOs and asked the government’s securities agencies to investigate them further."",""The agency also revoked foreign staff work permits for the groups, while the rest were de-registered for non-compliance with the law, such as failing to file annual returns."",""Dennis Itumbi, a government spokesman, said in a post on his Facebook page that 12 of the 510 organizations owed 500 million shillings ($5.53 million) and had not filed tax documents."",""Kenya’s parliament is considering several changes to its security laws that would give police the right to hold terrorism-related suspects for longer. The proposed amendments have angered the opposition and rights groups who say the amendments would curb human rights and freedom of expression."",""Dozens of NGOs and humanitarian groups are based in Nairobi, with many operating across the east African region."",""Civil groups criticized the move to close down the NGOs."",""“The government is acting in anger which is very wrong,” said Hussein Khalid, executive director of Haki Africa, a civil rights organization based in Mombasa that was not on the list of the de-registered NGOs."",""“Civil society is an alternative voice for the voiceless. Trying to gag and intimidate us by de-registering us does not solve the problem,” he said.""]",reuters.com/article/us-kenya-security-ngos-idUSKBN0JU21J20141216,15-12-14 19:00
240859,South Sudan shut FM radio,"[""For giving airtime to opposition, South Sudan government has shut a popular private FM radio station, Eye Radio."",""The government pulled the station off the air on Friday in what some of the staff said could be retaliation for giving air time to the opposition, Africa Review reported on Saturday."",""The senior management of Eye Radio would like to inform the general public that Eye Radio was shut down by the authorities this afternoon, a statement from the radio said, adding that efforts were under way to immediately resolve this matter."",""No reason was given for the closure but staff who asked to remain anonymous said the government decision could be linked to the broadcast the previous day of an interview with an official linked to Riek Machar, the former vice-president turned rebel chief."",""The closure of the radio, which receives funding from USAid, follows the shutdown in September of the countrys main English-language daily after it ran a front-page story on a US report accusing the countrys leaders of war profiteering."",""Mr Adama Dieng, the UN adviser on prevention of genocide who was winding up a week-long visit to the worlds newest country, called on the government to immediately open the radio."",""The radio is promoting peace. They [government authorities] should rather encourage, congratulate, use that radio as a model, say from now onwards that that is the message we want, Mr Dieng said""]",nan.ng/news/south-sudan-shut-fm-radio,12-11-16 4:05
352934,Somalia militants ban mobile internet over fears US can use data to track militant movements,"[""MOGADISHU, Somalia (AP) - Somalia's al-Qaida-linked group has ordered telecom companies to shut down mobile internet services over fears the U.S. can use the data to target militants."",""Al-Shabab this week set a 15-day deadline for the telecoms, whom the group accused of being \""enemy collaborators.\"" The two affected mobile operators that offer 3G data service declined to comment."",""Al-Shabab said the service \""corrupts the morals of society\"" and allows the enemy \""to know your movements.\"" Al-Shabab said mobile internet services allowed the targeting of some fighters, an apparent reference to drone strikes or other military operations."",""Its statement said the decision comes amid \""the spying scandals practiced by the Americans,\"" according to a translation by the intelligence service SITE."",""Taliban fighters in Afghanistan also order phone operators to shut down at night over fears the U.S. uses the data to track movements. Extremists in northeast Nigeria followed similar tactics in the early days of a 4-year-old Islamic uprising, bombing cellphone towers to disrupt communications in areas that they were attacking."",""More recently, the Nigerian military in May cut all cellphone communications in northeast Nigeria, saying insurgents were using networks to coordinate attacks. Landlines do not work in Nigeria so cellphones are the sole form of communication."",""In Somalia, many of al-Shabab's harsh social rules -- strict dress codes and rules on watching TV, for instance -- result in a lack of support from average Somalis. Mohamed Ali, a resident in Mogadishu, said the militant group's latest restriction is \""ill-advised\"" and prevents the country from living a \""contemporary life.\"""",""\""I am not surprised but that decision is meant to take Somalia backward,\"" said Ali.""]",ap.com/Somalia militants ban mobile internet over fears US can use data to track militant movements,09-01-14 19:00
57056,Ekiti denies plans to close  Adeyeye radio station,"[""The Ekiti State Government has debunked claim by the campaign organisation of Dayo Adeyeye that Governor Ayodele Fayose plans to close down his radio station due to his interest in the governorship race."",""Adeyeye was former Publicity Secretary of the Peoples Democratic Party (PDP)"",""The government said rather than peddle falsehood and incitement, Voice FM should comply with the State Environmental Protection Agency (SEPA’s) demand for Environmental Impact Assessment (EIA) as permit letters dated September 26, 2016 and October 21, 2017."",""The government said other corporate organisations were also involved in the SEPA’s demand for EIA in compliance with the Environmental Impact Assessment (EIA) Decree 86 of 1992 (Now EIA Act 2004) and the SEPA Law 2009."",""A statement by the Commissioner for Environment, Bisi Kolawole said, “The attention of the Ekiti State Ministry of Environment has been drawn to the unscrupulous claim by Voice FM 89.9, a private radio station in Ado-Ekiti that the Fayose was out to close down the station because of Adeyeye’s interest in the governorship ticket of the PDP."",""“The claim is not only false, but baseless, irresponsible and a calculated attempt to whip up unnecessary sentiment against the state government to prevent it from carrying out its responsibility of protecting the lives of the people.”""]",guardian.ng/news/ekiti-denies-plans-to-close-adeyeye-radio-station,18-01-18 19:00
359196,Amnesty International press conference shut down in Cameroon,"[""DAKAR, Senegal (AP) — Amnesty International says authorities in Cameroon have shut down a news conference where the rights group planned to discuss the plight of three students sentenced to a decade in prison over a Boko Haram joke."",""The organization had planned to present more than 310,000 letters and signatures in support of the students, who had shared a joke about the extremist group in a text message."",""But Amnesty says about a dozen security agents showed up at the press conference venue early Wednesday in the Cameroonian capital of Yaounde and ordered the hotel's manager to shut down the event."",""Alioune Tine, Amnesty's director for West and Central Africa, says the organization is calling on longtime President Paul Biya to release the students."",""\nBoko Haram is based in neighboring Nigeria.""]",ap.com/Amnesty International press conference shut down in Cameroon,23-05-17 20:00
113653,Brazil judge orders Facebook to cut ‘fake news’ on slain activist,"[""A Brazilian judge on Wednesday ordered Facebook to remove fake news posted about slain black rights’ activist Marielle Franco."",""Judge Jorge Jansen Counago Novelle, in Rio de Janeiro, gave the US-based giant 24 hours to pull “publications of false information with criminal content on the councilwoman Marielle Franco,” the court said in a statement."",""Franco was murdered March 14 and quickly hailed as an inspiring example of a black woman who had broken barriers by getting elected to Rio’s white-dominated city council. She spoke out against often brutal police raids in the poor favela neighborhoods."",""Two weeks after her apparent targeted killing, police have announced little progress in the investigation."",""A false narrative emerged online in which she was accused of having been married to a drug gangster and receiving election campaign money from criminals. The allegations, some made by another Rio judge on Facebook, have since been discredited."",""Judge Novelle wrote that his decision targeted “propagation of crimes like slander against the dead, and hatred and racial and gender prejudice against someone who can no longer defend herself.”""]",guardian.ng/news/brazil-judge-orders-facebook-to-cut-fake-news-on-slain-activist,27-03-18 20:00
254185,NIMASA blocks access to Bonny Channel,"[""Due to Nigerian Liquefied Natural Gas Company (NLNG) disregard and unwillingness to abide by the country’s Maritime laws the Nigerian Maritime Administration and Safety Agency, (NIMASA) using Global West Vessels Specialist platforms has blocked access to the Bonny Channel thereby hindering the Nigerian Liquefied Natural Gas Company (NLNG) vessels from leaving or reaching the area."",""Nigerian Maritime Administration and Safety Agency made this known in statement made available to the  Vanguard on Friday."",""Nigerian Maritime Administration and Safety Agency, said the blockage was done using the Global West Vessels Specialist platforms hence access to the Bonny Channel from the fairway buoy at the beginning of the Channel, to buoys 17 and 18 was blocked."",""By this blockade, all Nigerian Liquefied Natural Gas Company (NLNG) vessels, operating in the area are neither permitted to leave no enter the area, until all statutory obligations are met."",""The statement signed by Captain Warredi Enisuoh, further stated that the action taken by Agency was due to “NLNG’s disregard and unwillingness to abide by the country’s Maritime laws especially, sections of the NIMISA Act which mandates payment of levies based on gross freight on exports and imports and the Cabotage Law. Since its inception, the NLNG has cherry-picked our laws."",""”All efforts to get the management to meet its obligations to Nigeria have been treated with impunity."",""”While the NLNG is bruited as one of the crown jewels on the nation’s hydrocarbon industry, its habitual violation and the utter contempt for all our laws, is unbecoming of a company of its status.”"",""For the avoidance of doubt, our action is carefully planned to avoid loss of lives or damage to property. This ongoing blockade is limited to the NLNG vessels and other vessels lifting gas on its behalf."","" "","" "",""File name Today""]",vanguardngr.com/2013/05/nimasa-blocks-access-to-bonny-channel,02-05-13 20:00
17440,Kenya's government suspends broadcasters as Odinga takes symbolic oath,"[""NAIROBI (Reuters) - Kenyan authorities suspended television and radio stations on Tuesday as supporters of opposition leader Raila Odinga watched him take a symbolic presidential oath in a Nairobi park in a direct challenge to President Uhuru Kenyatta."",""Security forces made no move to stop the ceremony, which authorities had said would be illegal, but the government later declared the opposition “National Resistance Movement” a criminal group, paving the way for potential arrests."",""The movement is a loose grouping led by Odinga and other lawmakers that tried to rally support in November for a boycott of some products whose owners it says are aligned with government interests."",""Odinga’s supporters say he is Kenya’s legitimate leader and Kenyatta’s election was neither free nor fair."",""Kenyatta’s victory in August was annulled by the Supreme Court over irregularities but he won a re-run, which Odinga boycotted because some electoral commission reforms he demanded did not take place."",""Kenyatta was sworn in for a second term in November and state institutions report to him."",""“I, Raila Omolo Odinga, do swear that I will protect the nation as people’s president, so help me God,” Odinga, who held a bible, said to the cheers of more than 15,000 people in Uhuru Park, next to Nairobi’s main business district."",""During a speech lasting less than five minutes, Odinga declined to give details of his plans and said they would be disclosed in “due course”. In a possible sign of division within the opposition alliance, Odinga’s vice presidential candidate and two other senior leaders were absent."",""Odinga said the vice president would be sworn in at a later date."",""The attorney-general had warned that Odinga could be charged with treason if the event went ahead - an offence that can carry the death penalty."",""As people assembled, authorities forced independent television and radio stations reporting on the gathering off air, several outlets said - the most widespread censorship for a decade."",""The United Nations was watching developments in Kenya closely and it was “critical for the media to be able to operate freely and to report freely,” U.N. spokesman Stephane Dujarric told reporters in New York."",""He said the United Nations was urging “that all Kenyan parties, political actors and their supporters maintain a lawful and peaceful social and political environment.”"",""“We have an illegitimate government,” Odinga told a local broadcaster by phone in an interview that was streamed online before the event. “Whenever there is a crisis, there is also an opportunity. This is an opportunity to bring the country together.”"",""Odinga refused to be drawn on his plans for after his symbolic inauguration, repeatedly telling the interviewer, “Hold your horses” and “We’ll see”."",""Many of the protesters chanted pro-Odinga slogans, waved tree branches and blew horns and whistles. Afterwards several said they could not hear Odinga’s brief address."",""“I’m happy this has happened but we are waiting for the next step forward but we don’t know what it is,” said nurse Grace Waithera. “I’m very fed up with this ... government. If we can remove them we will.”"",""Many of those at the rally had come from the capital’s slums. Odinga has strong support there and in the west and along the coast, areas where people have long felt ignored by central government and shut out of political patronage networks."",""“This is a lose-lose situation for both Kenyatta and Odinga and it was an entirely preventable crisis. It’s not clear where Odinga goes next from here,” said Murithi Mutiga, a senior analyst for the International Crisis Group."",""“Kenyatta as well - by resisting all attempts at dialogue, he has put himself in a position where he will continue to struggle to be seen as the president of all Kenyans.”"",""Although the police had said they would prevent any illegal assembly, there were no uniformed police in the park and no anti-riot officers or vehicles were visible."",""Nearly 100 people were killed over the prolonged election period, mostly in clashes between Odinga supporters and police."",""By 10:20 a.m. (0720 GMT), a number of independently owned media outlets including Citizen radio and television, NTV and KTN said that authorities had forced them off air."",""A Communications Authority spokeswoman said it would comment later."",""On Monday, Linus Kaikai, chairman of the Kenya Editors’ Guild, said editors had been warned by authorities that they could be shut down if they covered the event.""]",reuters.com/article/kenya-politics/update-7-kenyas-government-suspends-broadcasters-as-odinga-takes-symbolic-oath-idUSL8N1PP1AB,29-01-18 19:00
327595,Morocco: Journalists Escape Prison Over Jokes,"[""A court in Casablanca sentenced a magazine editor and reporter who published a catalog of popular Moroccan jokes, some mocking the king and Islamist imams, to suspended three-year prison sentences. The two, Driss Ksikes and Sanaa al-Aji, had faced the possibility of five-year prison sentences and being forbidden to practice journalism. Last month, Prime Minister Driss Jettou ordered the weekly magazine, Nichane, withdrawn from newsstands. The journalists were put on trial for “damaging the Islamic religion, lacking proper respect for the king and publishing of writings contrary to public morals.” They left the court without commenting, but their lawyer said he would appeal.""]",nytimes.com/2007/01/16/world/africa/16briefs-moroccanjournalists,10-02-15 13:50
95084,"Soldiers, police lay siege to Daily Trust Lagos office","[""Hours after Maiduguri and Abuja offices of a Nigerian newspaper Daily Trust were shut by some armed military men, the Lagos Bureau Office of the newspaper Ltd has been taken over by a combination of armed military and police officers."",""According to a source at Daily Trust, a total of seven security operatives’ vehicles at about 9 pm have been stationed within and outside the Lagos office premises of the media outfit situated at the Textile Labour House, Acme Road, Ikeja."",""Of the seven vehicles, two Hilux vans and one Rapid Response Squad (RRS) car were situated right in front of the bureau office. Four other Hilux vans were situated at the other side of the road, facing The News publishing house, a stone throw from Media Trust office."",""“About 15 soldiers and police officers were seen angling around the premises,” the source added."",""The Guardian has reported how security operatives the Maiduguri regional editor, Uthman Abubakar and a reporter, Ibrahim Sawab and shut the gate of the office."",""The armed military officers also besieged the Abuja premises, carted away computer system while holding the staff hostage."",""Until now no official statement has been made by any of the security agencies involved as to why the media house was being raided.""]",guardian.ng/news/soldiers-police-lay-siege-to-daily-trust-lagos-office,05-01-19 19:00
105766,Ekiti seals radio station for allegedly flouting building laws,"[""Ekiti State government yesterday shut down a radio station named ‘Our People’s FM 104.1 FM’ located at Fajuyi area of Ado Ekiti, which was believed to belong to former governor Ayodele Fayose, over alleged non- compliance with building erection regulation laws in the state."",""General manager of the station, Mr. Layi Oyawa, accused the policemen who accompanied the staff of the Ministry of Lands, Housing and Urban Development to seal the premises of physically assaulting and manhandling him after they forcefully entered the premises to enforce the closure order."",""The policemen were drawn from the Counter Terrorism Unit (CTU), besieged the one-storey building around 9.38am to paste the notice of closure on the wall.The enforcement staff and the CTU operatives entered the building and ordered the workers, including the GM, out of the premises, which led to a confrontation between the GM and the permanent secretary in the Ministry of Lands, Mr. Ademiloye Fasiku."",""As the argument raged, the policemen ascended the top floor and ordered the staff to switch off the transmitter, saying the property had been shut down for contravening building development order. Fasiku told newsmen that the ministry had written to the station on the need to comply with some laid down regulations, but that the instruction rebuffed."",""“We are here basically to enforce compliance with urban development plan of government. We have given them notices, but they never responded. We asked them to submit their approved plan for clearance, but nothing was done,” he said.Alleging that police assaulted him physically, the GM described the manner with which the station was closed down as brutish."",""“The police the staff of the ministry brought slapped me. They assaulted me and tore by suit. This is uncalled for. They said they wrote notices to us, who did they address it to? From whom did the letter emanate? “The only letter I got was from the Signage and Advertisement Agency. Why is this coming at this time? However, we are going to address it the legal way,” he said.Fayose, in a statement by his media aide, Lere Olayinka, said the action was carried out as a prelude to the alleged rigging the All Progressiv es Congress (APC) intend to perpetrate on February 16 and March 2, advising Fayemi to stop acting like a tyrant.""]",guardian.ng/news/nigeria/ekiti-government-seals-radio-station-for-allegedly-flouting-building-laws,14-02-19 19:00
17439,Two Kenya TV stations resume broadcasting after days shut by government,"[""NAIROBI (Reuters) - Two Kenyan television channels shut down by the government over their coverage of the political opposition resumed partial broadcasting on Monday, although a third channel remained off the air."",""The unprecedented act of censorship sparked a local and international backlash against the government of President Uhuru Kenyatta, who won an election in October."",""It also reinvigorated an opposition that had appeared unsure of its next step after a highly publicized rally last week at which leader Raila Odinga symbolically inaugurated himself as president."",""The NTV, KTN News and Citizen TV channels were taken off the air on Tuesday, hours before they were due to broadcast Odinga’s event. The United States, the United Nations and former colonial ruler Britain strongly criticized the government’s censorship."",""The government ignored a court order issued on Thursday to restore the stations, prompting activist Okiya Omtatah to file a case seeking the arrest of officials for contempt of court on Monday."",""Also on Monday, police teargassed demonstrators demanding the stations reopen as they tried to march on government offices."",""It was unclear why the government switched back on the transmitters. A spokesman for the government was not available for comment."",""“There’s been no form of communication from the government,” said Larry Madowo of NTV, which resumed broadcasting on pay-to-view channels although its free-to-air channel, which uses different transmitters, was still off. KTN News was back on its free-to-air channel."",""Madowo noted the transmitters for Citizen TV were in a different place, which might explain the delay."",""Odinga’s symbolic inauguration in the heart of the capital  of East Africa’s wealthiest economy was intended as a direct challenge to Kenyatta. Odinga insists he, not Kenyatta, was the true winner of a disputed presidential election last August."",""The Supreme Court later nullified the August election on procedural grounds and Kenyatta won a repeat poll in October after Odinga boycotted it, claiming it would not be fair."",""Since the symbolic inauguration, Odinga and his supporters have repeatedly promised to outline their next step, only to postpone the unveiling of their plan."",""Most of their statements have focused on the brief detention of three opposition politicians who took part in Odinga’s ceremony, which occurred peacefully after the government withdrew police from the site."",""Around 100 people were killed during the protracted election season, most of them Odinga supporters shot by the police."",""Odinga supporters say they are angered by police impunity, persistent government corruption and the perceived neglect of large swathes of the country by the central government.""]",reuters.com/article/kenya-politics/update-5-two-kenya-tv-stations-resume-broadcasting-after-days-shut-by-government-idUSL8N1PV28X,04-02-18 19:00
329400,Zimbabwe warns wayward press,"[""JOHANNESBURG — Zimbabwe's security minister was quoted in a government-controlled newspaper Friday as saying that \""the net will soon close\"" on those remaining journalists whose criticism of the government threatens the nation's security. The warning, by National Security Minister Didymus Mutasa, followed the arrest this month of employees and directors of Voice of the People, a Harare news organization that had broadcast uncensored reports into Zimbabwe via a shortwave transmitter in Madagascar operated by the Netherlands' government.\nThe police in Mutare, in eastern Zimbabwe, also seized a well-known journalist on Jan. 18 and held him for three days on charges of violating media laws. The journalist, Sidney Saize, was released last Saturday, but prosecutors indicated that he would still face charges.\nMutasa indicated that more arrests were forthcoming, saying that some Zimbabwean journalists had worked for foreign news organizations under pseudonyms but that the government \""had since identified them from their closets.\""\nThe journalists were \""driven by the love for the United States dollars and British pounds, which they are paid by the foreign media houses to peddle lies,\"" he was quoted as saying in a report in the Manica Post, a state-run newspaper in Mutare.\nIndependent journalists have been under assault in Zimbabwe since 2003, when the government closed down the nation's biggest newspaper, The Daily News, which frequently criticized President Robert Mugabe's government.\nOnly two weekly newspapers of significance remain outside government control, and all broadcast outlets are state-run.\nCivil liberties advocates inside Zimbabwe nevertheless said in interviews Friday that the latest comments might signal a renewed effort by the government to close down remaining channels for disagreement with official policy.\nOtto Saki, an attorney with the advocacy group Zimbabwe Lawyers for Human Rights, said that the government appeared to be implementing proposals made at a December conference of the ruling Zimbabwe African National Union-Patriotic Front, or ZANU-PF, to suppress dissent.\nThat party conference singled out independent journalists, human rights groups and civic organizations as \""weapons of mass destruction\"" that presented a threat to the state.\n\""This is the culmination of various efforts and statements by government officials on their intentions to possibly rein in individual organizations that are in the fore of critiquing human rights and general governance,\"" Saki said in a telephone interview from Harare, the capital. \""It's a well-calculated policy which is going to be orchestrated with the help of various arms of the government.\""\n""]",nytimes.com/2006/01/27/world/africa/zimbabwe-warns-wayward-press,27-01-06 0:00
344828,"US ""concerned"" by censorship of Mali website which published AP article on army abuse","[""DAKAR, Senegal (AP) - The United States says it is \""concerned\"" by reports the Malian government threatened to shut down a Malian website, after it published an AP article."",""The article described an AP reporter's quest to find the bodies of civilians allegedly killed by Mali's military."",""Will Stevens, a State Department spokesman, said the U.S. \""looks forward to receiving more information from the government of Mali authorities on this issue.\"""",""The editor of Maliactu.net said he was forced to retract the AP article this week after getting threatening phone calls from the Malian military and its government.""]","ap.com/US ""concerned"" by censorship of Mali website which published AP article on army abuse",10-12-13 19:00
116740,Ghana court jails pro-governement radio presenter,"[""Ghana’s Supreme Court has jailed a radio presenter and his two panelists for threatening to kill judges who ordered names to be removed from the voters’ register ahead of the December general elections."",""Judge Sophia Akuffo on Wednesday sentenced Salifu Maase alias “Mugabe” of Accra-based station Montie FM and two pro-government panelists, Allistair Nelson and Godwin Ako-Gunn, to four months’ jail and a fine of 10,000 cedis (2,500 dollars)."",""The judge said they had attacked the court’s integrity by threatening on air not to accept its ruling on the electoral register and to kill the judges."",""Some 56,000 names were deleted from the electoral register after individuals used national health insurance cards as proof of identity."",""Ghana’s political opposition had complained that many names were fraudulent, as holders of health insurance cards do not necessarily have to be Ghanaian citizens."",""The owners and directors of Montie FM were also fined 30,000 cedis by the court. “Mugabe” is known in Ghana for provocative comments on his show, which is invariably supportive of the ruling party."",""Attorneys for the accused, who have pleaded freedom of speech, appealed for mercy and vowed to seek a presidential pardon."",""“We do admit some of the statements uttered by some of our clients are unacceptable,” lawyers Nana Ato Dadzie and George Loh said in a joint statement."",""“We nevertheless consider custodial sentence of four months imposed by the Supreme Court as being excessive and harsh.”"",""Ghana is to stage presidential and parliamentary polls on December 7."",""The head of the National Democratic Congress (NDC), President John Dramani Mahama, is seeking a second, five-year term against Nana Akufo-Addo, of the main opposition New Patriotic Party (NPP).""]",guardian.ng/news/ghana-court-jails-pro-governement-radio-presenter,27-07-16 20:00
20703,Tanzania suspends fourth newspaper since June in media crackdown,"[""DAR ES SALAAM (Reuters) - Tanzania’s government on Tuesday suspended publication of an opposition-leaning newspaper for three months, the fourth newspaper to be shut down since June in what critics say is a crackdown on press freedom."",""The newspaper, Tanzania Daima, was shut down for publishing an article about the number of Tanzanians on life-prolonging anti-retroviral drugs used to treat AIDS, the director general of the Tanzania Information Services, Hassan Abbasi, said in a statement. The article was factually incorrect, Abbasi said."",""The move comes after President John Magufuli warned in January that the days of newspapers his government viewed as unethical “were numbered” — a statement that triggered concern  about censorship."",""The government banned the critical  newspaper MwanaHalisi in September for two years after accusing it of inciting violence. Another independent newspaper, Mawio, was banned in June over articles linking two former presidents to alleged improprieties in mining deals signed in the 1990s and early 2000s."",""Magufuli has won some praise from western donors for an anti-corruption drive and cutting wasteful public spending. But opponents accuse him of increasingly undermining democracy by curbing dissent and stifling free speech."",""Magufuli has denied opposition accusations that his government was becoming increasingly autocratic.""]",reuters.com/article/us-tanzania-media/tanzania-suspends-fourth-newspaper-since-june-in-media-crackdown-idUSKBN1CT2JT,23-10-17 20:00
100358,Turkish editor gets 21 month suspended sentence for ‘insulting Erdogan’,"[""An Ankara court on Tuesday handed down a 21-month suspended jail sentence to an editor of a leading English-language Turkish daily newspaper after convicting him of insulting President Recep Tayyip ."",""The Ankara penal court said that Today’s Zaman editor-in-chief Bulent Kenes was guilty of insulting Erdogan in a tweet implying his late mother would have been ashamed of him had she lived to see what he was doing to Turkey."",""Erdogan’s mother Tenzile died in 2011, with the Turkish strongman grieving publicly for his loss."",""The tweet was posted in July 2014 when Erdogan was serving his last months as premier just before he won presidential elections in August."",""The case came amid growing concern over the spiralling numbers of journalists, bloggers and ordinary people who are being taken to court on charges of insulting Erdogan and other top officials."",""In another case that has garnered huge attention, model and former Miss Turkey beauty queen Merve Buyuksarac went on trial in May on charges of insulting Erdogan."",""In his defence, Kenes argued that he was protected by Turkish law on freedom of speech and also that his tweet had not specifically mentioned Erdogan."",""But the court rejected his arguments, giving him a sentence of one year and nine months, state media and Today’s Zaman reported."",""However the court decided to suspend the sentence for five years, the reports added."",""Today’s Zaman, which is the English version of the Turkish language Zaman daily, is close to the movement of the Pennsylvania-based preacher Fethullah Gulen, a former ally of Erdogan who has become his sworn enemy."",""Following stunning corruption allegations in 2013 against Erdogan’s inner circle, thousands of followers of Gulen were purged from the police force and judiciary."",""Media rights groups — which have long criticised Turkey for locking up journalists — have expressed concern over a further decline in press freedoms since Erdogan became president."",""Erdogan caused outrage in the run-up to Turkey’s June 7 elections by saying the secular Cumhuriyet newspaper editor-in-chief Can Dundar would “pay a heavy price” over a front-page story which it said proved Turkey had sent arms to rebels in Syria.""]",guardian.ng/news/turkish-editor-gets-21-month-suspended-sentence-for-insulting-erdogan,15-06-15 20:00
232429,Uganda closes 23 radio stations for ‘promoting witchcraft’,"[""Ugandan authorities have closed 23 radio stations for promoting witchcraft and trying to con people out of money."",""The stations licencses were suspended after they had guests on air who claimed they could heal diseases like HIV, Pamela Ankunda, the Uganda Communications Commission spokesperson, told dpa on Wednesday."",""The radios have been promoting witchcraft. People claimed on these radios to cure diseases like AIDS and cancer, she said."",""These people have been fraudulently getting money from the public, she added."",""Their operations and licences have been suspended until they are able to assure the commission through writing that they will abide by the minimum broadcasting standards, Ankunda said."",""She said that Uganda has 292 radio stations, mostly privately-owned."",""It is not uncommon for various religious leaders, self-proclaimed prophets and traditional healers in Africa to claim being able to cure HIV and other incurable diseases. (dpa/NAN)""]",nan.ng/news/uganda-closes-23-radio-stations-for-promoting-witchcraft,28-03-18 9:13
