Column1,title,text,url
164743,"Sterling Bank, LEAP Africa support economic growth","[""Sterling Bank Plc and LEAP Africa have collaborated to enhance the growth of the Small and Medium-scale Enterprises, and by extension, the economy."",""The Chief Marketing Officer, Sterling Bank, Mr. Henry Bassey, said the partnership between the lender and LEAP Africa was designed to enhance business growth."",""Bassey spoke at a joint press conference organised by the two organisations to announce the 12th edition of the annual LEAP Africa CEO conference."",""He said, “I am of the opinion that this year’s edition of LEAP Africa CEO conference will enhance entrepreneurial development and we are excited about it. We will continue to support the SMEs beyond this forum.”"",""The Founder, LEAP Africa, Ndidi Nwuneli, said she believed that Nigerian companies had survived the downturn, adding that they were expected to continue to explore ways to stay afloat."",""According to her, topics on financial management will top the agenda at the 12th edition of the LEAP Africa CEO conference."",""She said, “The more successful businesses become, the higher the stakes that can impede an entrepreneur’s success with respect to balancing growth with profitability”."",""The three-part event will discuss challenges the SMEs encounter when facing rapid growth."",""The event will also address certain considerations taken during the growth lifecycle and guide entrepreneurs in identifying and understanding people management, strategies, innovative marketing, among other issues."",""Eminent speakers have been slated to feature at the event."",""Copyright PUNCH.                \nAll rights reserved. This material, and other digital content on this website, may not be reproduced, published, broadcast, rewritten or redistributed in whole or in part without prior express written permission from PUNCH."",""Contact: [email protected]""]",punchng.com/sterling-bank-leap-africa-support-economic-growth
6655,Nigeria telcos meet regulator over fines - Etisalat CEO,"[""DUBAI, May 31 (Reuters) - Four Nigerian telecoms operators have met with the sector regulator to discuss fines imposed earlier this month for poor service quality, the chief executive of Etisalat Nigeria told Reuters on Thursday."",""Etisalat Nigeria, an affiliate of United Arab Emirates’ Etisalat, Airtel Nigeria, Globacom and MTN Nigeria, a unit of South’s Africa’s MTN, were fined a total of 1.17 billion naira ($7.3 million) after missing service targets set by the Nigerian Communications Commission (NCC)."",""At the time, the NCC gave the operators a May 25 deadline to pay these fines, according to an Etisalat Nigeria spokeswoman, with the regulator warning it would charge an additional 2.5 million nairas daily until it received payment."",""The operators claim the performance targets set by the regulator are unclear and seem willing to risk mounting penalties to put their case. All operators are yet to pay the fines, Etisalat said."",""“On Wednesday, the four operators met the regulator to discuss the issue of the fines imposed by the NCC,” Etisalat Nigeria CEO Steven Evans said in an emailed statement to Reuters."",""“Whilst no agreement was reached, the operators reiterated their request that the regulator reviews the KPIs (key performance indicators) used for Quality of Service to ensure KPIs are both relevant for users and that the target values are appropriate for the environment given the challenges operators face in Nigeria.”"",""The telecoms firms claim civil unrest, sabotage and a lack of mains electricity are among the constraints hampering their service delivery, with all four operators missing call connection targets in March and April, according to data on the NCC’s website. \u0009 \u0009  (Reporting by Matt Smith; Editing by Dinesh Nair)""]",reuters.com/article/nigeria-telecoms-fines-idUSL5E8GVCM120120531
329532,Feuding Kenyan Leaders Meet,"[""NAIROBI, Kenya — After a week of playing political hard-to-get that put this country on edge and caused Kenya’s stock market and currency to slide, Kenya’s feuding president and prime minister finally met Tuesday."",""The two sat down and talked for more than an hour in President Mwai Kibaki’s office in downtown Nairobi, the capital, according to Kenyan lawmakers. “It was a good meeting,” said Jakoyo Midiwo, a political ally of the prime minister, Raila Odinga. “They agreed to address the issues that divide us.”"",""Mr. Odinga and Mr. Kibaki had been locked in a bruising political impasse for more than a week, after Mr. Kibaki revoked Mr. Odinga’s suspensions of the ministers of agriculture and education on suspicion of corruption."",""The acrimony between them is hardly new. Mr. Kibaki and Mr. Odinga have been rivals for years, and it was a disputed election between them in 2007 that caused Kenya to crack open in ethnic violence that killed more than 1,000 people. After that, under intense international pressure, Mr. Kibaki and Mr. Odinga joined together in a so-called grand coalition government. But the coalition has been roundly lambasted as dysfunctional, corrupt and a “grand letdown,” with this impasse being one of the low points."",""If there is a single issue that continuously holds Kenya back, that retards its economy, discredits its judiciary, poisons its politics, and impoverishes its people, it is corruption. Independent audits have been delving into reports of graft, and the day before Mr. Odinga suspended the two ministers, Mr. Kibaki suspended several high-ranking civil servants. But Mr. Odinga said more action was needed, and moved against the Agricultural and Education Ministries, both of which have been hit by staggering corruption scandals."",""In the Agricultural Ministry, the audits found that officials cut sweetheart deals in which grain from Kenya’s emergency reserves was sold at subsidized prices to political cronies at a time of looming famine. The result was that the cronies made enormous, under-the-table profits, the national grain reserves dwindled, food prices spiked and people in the hinterland starved."",""At the Education Ministry, the accusations involved the disappearance of millions of schoolbooks and chunks of donor money."",""On the afternoon of Feb. 14, Mr. Odinga abruptly announced the suspensions of the ministers and said that he was referring their cases to criminal prosecutors. A few hours later, Mr. Kibaki derided those moves, saying Mr. Odinga had no such power. For much of the past week, Kenya’s two top officials appeared to studiously avoid each other, despite urgings from Kenya’s biggest aid donors to reconcile. The two were supposed to meet on Sunday to resolve their differences, but the meeting was postponed without explanation."",""Many Kenyans have asked why Mr. Kibaki reflexively reinstated the ministers whose departments had become incubators of graft. One interpretation is that he wanted to humiliate Mr. Odinga and show that, despite the facade of a coalition government, the president still holds all the power. Political analysts say that Mr. Kibaki also wanted to cozy up to the large ethnic voting bloc behind the agricultural minister, William Ruto."",""Likewise, many people here suspect Mr. Odinga of being motivated not so much by genuine anguish over corruption but by more selfish political calculations. He may have announced the suspensions, the conventional wisdom goes, to cut the charming, ambitious Mr. Ruto off at the knees. Mr. Ruto used to be a political ally but seems ready to challenge Mr. Odinga to become the opposition’s candidate in the next presidential election in 2012."",""“This is not about corruption,” said John Githongo, Kenya’s former anticorruption chief who now runs a grass-roots political organization. “That’s nonsense. It’s about politics and political alignments in the build-up to the next election.”"",""Much of the governmental in-fighting goes back to the violent days in 2007 and early 2008 when Kenya violently split along ethnic lines after the flawed election. Kenyan human rights groups have said that Mr. Ruto is suspected of orchestrating some of the bloodshed by inciting members of his ethnic group to kill members of the president’s ethnic group. The International Criminal Court at The Hague is investigating the case, and Mr. Odinga has said he will cooperate with the court, which has been interpreted as meaning that he would allow Mr. Ruto to be tried in Europe."",""If that happens — though many Kenyans doubt it ever will — political analysts say that Mr. Ruto’s ethnic community, the Kalenjin, will vent their rage toward Mr. Odinga. That could make it very difficult for Mr. Odinga if he runs for president again in 2012, because it was in no small part the large bloc of Kalenjin votes that made him the leading contender in 2007, and possibly even the winner, had there not been widespread fraud.""]",nytimes.com/2010/02/24/world/africa/24kenya
6366,REFILE-Nigerian acting president meets with regional leaders on ethnic unrest,"[""ABUJA, June 23 (Reuters) - Nigeria’s acting president met with regional leaders in an effort to quell ethnic tensions, his office said, as threats grow of conflict between northern Muslims and southeastern Igbo people."",""The two groups have been trading barbs since the beginning of the month, after Muslim activists demanded the eviction of Igbo from the north over their calls for a separate southeastern state, known as Biafra."",""The expulsion notice is an echo, 51 years later, of the anti-Igbo pogroms across the north that helped spark the secession of Biafra in 1967. The resulting civil war ended with Nigeria’s victory in 1970, after an estimated 1 million people died."",""“There is a point where a line has to be drawn, and that is when conversations or agitations degenerate into hateful rhetoric, where the narrative descends into pejorative name-calling, expressions of outright prejudice and hatred,” said Yemi Osinbajo, Nigeria’s acting leader, according to a statement late on Thursday."",""Osinbajo met with leaders from the north and southeast, state governors and media publishers and editors, the statement said."",""“It will be wrong of us to approach our grievances by threatening to disobey the laws or by threatening the integrity of our nation,” Osinbajo told leaders."",""Nigeria is no stranger to ethnically charged violence. Deadly clashes between Muslim herders and Christian farmers have erupted in recent years, partly over land use in the region known as the Middle Belt."",""In the eastern state of Taraba, part of the Middle Belt, 10 people have died since last week in ethnic clashes, a police spokesman said.""]",reuters.com/article/nigeria-security-idUSL8N1JK2ED
267306,Insecurity: Jonathan meets Malian President,"[""Abuja – President Goodluck Jonathan on Saturday met with the President of Mali, Muhammadou Keita in continuation of consultations to solve the problems of insurgency in Northern Mali and North-Eastern Nigeria."",""The News Agency of Nigeria (NAN) reports that the meeting was held behind closed doors at the Presidential Villa, Abuja."",""Addressing State House Correspondents after the meeting, Keita: “I have come to meet my brother on the issue of insecurity, to see what we can do, that is why I am here.”"",""It will be recalled that Jonathan, Keita and other ECOWAS leaders had met on the same issue in Accra, Ghana on Friday."",""The President also met with some clerics from Senegal led by Khalifah Sheikh Ahmad Tijjani Inyass, the grandson of Late Shehu Tijjani Ibrahim Inyass, the founder of the Tijjaniya sect."",""The clerics came on the invitation of Jonathan who is under increasing pressure from within and outside the country over the abducted Chibok school girls, and spate of killings by the Boko Haram sect."",""The group of clerics, numbering about 10, met with the President for about an hour, during which they offered prayers for peace and stability in Nigeria."",""Their spokesman, Ahmed Awwalu described the meeting as historic, saying that former Nigerian leaders, Yakubu Gowon and Late JTU Aguiyi-Ironsi had also invited the sect to pray for the country in the past."",""“It is a historic visit because it had been done by his father with the then Presidents, Gen. Yakubu Gowon and Gen. Aguyi Ironsi, so history is repeating itself."",""“We came for the Maulud of Ibrahim Inyass in Gombe and on our way home, the President requested for a courtesy visit and our Shehu granted it."",""“We must come together, all Muslims and non-Muslims to achieve peaceful coexistence; we must pray so that we can all fight this insecurity in the country,” he said."",""Other members of the group include Sheikh Makky Inyass, Sheikh Mansur Inyass, Sheikh Ahmad Inyass, Sheikh Bashir Inyass, Mustapha Inyass."",""Others were Abdullahi Maigemu, Sheikh Ibrahim Dahiru-Bauchi, Aliyu Ibrahim, Khalifah Shehu and Nasiru Hamisu."",""Also present at the meeting were Vice-President Namadi Sambo, Chief of Staff to the President, Brig- General Jones Arogbofa (rtd), Head of Service, Bukar Goni-Aji and some ministers. (NAN)""]",vanguardngr.com/2014/05/insecurity-jonathan-meets-malian-president
327355,China envoy meets with Palestinians,"[""GAZA — A Chinese envoy met Tuesday with the new Palestinian foreign minister, the first diplomat to do so since the Hamas government was sworn in last week. The Palestinian foreign minister, Mahmoud Zahar, said he planned to visit China next month to attend an international conference and that he was told by the Chinese envoy that a Palestinian delegation would be welcome.\nMany countries have said they would shun the new Hamas government because the Islamic militants refuse to recognize Israel, adhere to previous peace deals or renounce violence. However, Zahar said he had received invitations from several Arab countries, including Egypt, which he planned to visit next month.\nZahar spoke after a meeting with the Chinese representative to the Palestinians, Yang Wei Guo.\nZahar's trip to China would be the first to a non-Arab country.\nYang did not refer to Zahar's planned visit to China.\nBut he said that China respected the democratic choice of the Palestinians, referring to Hamas's election victory two months ago.\n\""We discussed the joint relations and the bilateral projects and we hope to continue and strengthen the cooperation and friendship in the future,\"" he said. \""China was and will continue to support the Palestinian people in their legitimate struggle to restore their national rights.\""\n""]",nytimes.com/2006/04/04/world/africa/china-envoy-meets-with-palestinians
232475,"UNDP, Edo partner to tackle human trafficking","[""The United Nations Development Programme (UNDP) and Edo state are collaborating on youth empowerment to destroy human trafficking and stem illegal migration."",""The UNDP country Director, Mr. Samuel Bwalya, stated in Benin at the closing of entrepreneur training skills for 42 Libya returnees and other youths in the Edo State."",""The Country Director, who was represented by Mr Robert Asogwa, said that UNDP was committed to massive youth empowerment to address various vices in Edo and other states in the country."",""He said that UNDP initiated the training to help the state deal with current challenge of human trafficking and illegal migration by empowering the youth."",""Bwalya commended Edo State Governor Godwin Obaseki for his interest in empowering the youth, and stressed that the governor was very passionate about the programme."",""According to him, UNDP gives priority to youth empowerment because it is very key to addressing all social vices, whether militancy, youth restiveness, or illegal migration."",""You know that most of the countries that are successful today have their successes linked to entrepreneurship whether it is China, India or elsewhere."",""At UNDP we have partnership with governments to have robust programme on empowerment on innovation, entrepreneurship, skill acquisition and sustainable finance programmes."",""To get them employed and have them establish their businesses or have innovative to start doing something on their own as we pass them through innovation incubator, he said."",""He said that entrepreneur was key even if you dont get employment you can start your own business and employ others in the next one or two years."",""I am sure if we are able to have massive number of youth entrepreneurs we will be able to destroy the business of traffickers, illegal migration, he said"",""He also explained that creating more young entrepreneurs would assist in solving the problem of youth restiveness that could lead to insurgency."",""Governor Obaseki, who was represented by his Chief of Staff , Mr Taiwo Akerele, commended the UNDP for the support and partnership as well as commitment toward the programme in the state."",""Edo state government is committed to promoting the skill acquisition particularly capacity build of its citizen to take the advantage of the business and new investment in the state.""]",nan.ng/news/undp-edo-partner-tackle-human-trafficking
12729,"U.S. army to provide equipment, intelligence to fight Boko Haram","[""N’DJAMENA (Reuters) - The United States military will share communications equipment and intelligence with African allies to assist them in the fight against Nigerian Islamist group Boko Haram, the commander of U.S. Special Forces operations in Africa said."",""West African military commanders have long complained that cross-border operations against Islamist groups, from al Qaeda in the Islamic Maghreb (AQIM) in Mali to Boko Haram in Nigeria, have been obstructed by lack of compatible communications equipment, making it hard to swap information and coordinate."",""Major General James Linder said that, as part of the annual U.S.-sponsored “Flintlock” counter-terrorism exercises this year in Chad, the United States would introduce technology allowing African partners to communicate between cellphones, radios and computers."",""The RIOS system would allow soldiers in the field to transmit photos from a remote location in the Sahel immediately to a central command room and can also precisely pin-point the coordinates of personnel, a U.S. military official said."",""Boko Haram killed an estimated 10,000 people last year in its campaign to carve an Islamist emirate from northern Nigeria. Amid growing international alarm, the four nations of the Lake Chad region - Chad, Niger, Cameroon and Nigeria - plus neighbouring Benin are preparing a joint task-force of 8,700 men to take on the Sunni jihadist group."",""Chad’s military, which played a leading role in a French-led campaign that ousted Islamist groups from northern Mali in 2013, has already led attacks against Boko Haram positions in Nigeria’s border regions."",""“The Lake Chad nations are battling Boko Haram and we have a vested interest in that group of nations’ collective success ... What Boko Harm is doing is a murderous rampage, about brutality intolerance and subjugation,” Linder said in an interview late on Monday."",""“Our national leadership has been very clear that more was going to be done ... There is an ongoing discussion on how will we provide additional tools, techniques, and material to partner nations.”"",""At the Flintlock exercises, the U.S. military will also be introducing a “cloud-based” technology to allow African allies to quickly share intelligence across borders, such as mapping information on the location of potential targets, Linder said."",""The U.S. assistance in improving communications between regional armies was welcomed by Brigadier General Zakaria Ngobongue, the Chadian director of the Flintlock exercises."",""“We need support in terms of intelligence and logistics, above all in communication because the equipment we have comes from different countries, and their support will make our task much easier,” he told Reuters. “The Americans have aerial capabilities that we do not have.”"",""The ninth edition of Flintlock, grouping 1,300 soldiers from 28 African and Western nations, will emphasise the importance of troops fostering strong relations with local communities to gain intelligence on insurgent groups."",""Linder said that African armies were well placed to gather this kind of information, but the United States could share other kinds of intelligence to boost the success of operations against Boko Haram."",""“It’s the things that we find from flying over a target and having an FMV, a full motion video, or being able to take pictures, or being able to do a different type of geo-spatial analysis or predictive analysis on the enemy,” he said."",""Washington’s long-term goal was to enable African nations to be sufficiently trained and equipped to face their own security challenges, Linder said."",""“By 2050, one-third of the global population will be on the African continent,” he said. “The global economy and the global community need stable countries in Africa and that can only happen through African nation states themselves.”""]",reuters.com/article/us-nigeria-violence-usa-idUSKBN0LL0W320150217
73006,May seeks EU backing against Russia on spy attack,"[""British Prime Minister Theresa May on Thursday sought to unite EU leaders in condemnation of Moscow over the poisoning of a former Russian spy, but she faces resistance from states keen to protect their Kremlin ties."",""May will brief her colleagues at a Brussels summit on the progress of the investigation into the attack on Sergei Skripal and his daughter Yulia in the English city of Salisbury using a deadly Soviet-developed nerve agent."",""While the US, France and Germany have swung behind London, saying they accept the UK assessment that the Russian state is the only plausible culprit, other EU countries with close links to Moscow — notably Greece and Italy — want a softer line."",""May will remind her fellow 27 leaders the threat from the east will continue long after Britain leaves the bloc next year."",""“The challenge of Russia is one that will endure for years to come. As a European democracy the UK will stand shoulder to shoulder with the EU and with NATO to face these threats together. United we will succeed,” she is expected to tell them."",""EU President Donald Tusk said on the eve of the summit that leaders will show “solidarity” with Britain after Salisbury and called the bloc to take practical steps to “reinforce our preparedness for future attacks”."","" ‘Consequences’ for Russia "",""The poisoning has triggered a furious diplomatic row between London and Moscow, with tit-for-tat expulsions of diplomats on both sides, while the Kremlin denies any responsibility and Russian state media have offered numerous alternative explanations."",""There was renewed backing for Britain from the US as President Donald Trump pledged during a phone call with French counterpart Emmanuel Macron on Wednesday that he would “take action to hold Russia accountable” for the poisoning, without giving further details."",""EU leaders will issue a statement on the Salisbury attack on Thursday, with a draft seen by AFP saying they will “coordinate on the consequences” for Russia but stopping short of blaming Moscow or mentioning sanctions."",""Some countries are pushing to toughen up the statement to bring it in line with last week’s joint declaration by Britain, France Germany and the US pointing the finger at Russia."",""“There is no plausible alternative explanation,” one EU diplomat said."",""But a dissenting rump including Greece, Italy, Cyprus and Austria, keen to preserve their good relations with Moscow, has insisted on the watered-down version, which says only that the EU takes “extremely seriously” London’s view Moscow was to blame."",""The Salisbury incident comes with worries running high across Europe about Russian meddling — from repeated cyber attacks, particularly in the Baltics, to what the EU has called an “orchestrated strategy” of disinformation aimed at destabilising the bloc."",""The war of words took a fresh turn Thursday as the Kremlin slammed as “disgusting” comments by British foreign minister Boris Johnson about President Vladimir Putin seeking to exploit Russia’s football World Cup in the way Adolf Hitler had used the 1936 Berlin Olympics."","" Trade, Facebook talks"",""British officials are understood to have been pressing European allies to follow London’s lead with their own expulsions of Russian diplomats, though London is not yet seeking fresh EU-wide sanctions."",""Further exposing EU divisions, Tusk said Wednesday he was “not in the mood to celebrate President Putin’s reappointment”, a day after European Commission chief Jean-Claude Juncker sent the Russian strongman a congratulatory letter."",""Aside from Salisbury, the two-day summit will also address the trade spat with the US after Trump announced steep tariffs on steel and aluminium imports."",""The bloc’s top trade official Cecilia Malmstroem told European lawmakers she expects Trump to announce a last-minute exemption for the EU later on Thursday."",""The leaders will also discuss a scandal over harvested data from Facebook used by a British consulting firm employed by Trump’s 2016 campaign team. Tusk said this was “particularly relevant” in the light of broader threats such as election meddling."",""May will depart the summit on Thursday evening, leaving the remaining 27 on Friday to approve a post-Brexit transition period and adopt guidelines for talks on future relations including a trade deal.""]",guardian.ng/news/may-seeks-eu-backing-against-russia-on-spy-attack
150564,Fayemi meets Buhari ahead of Ekiti governorship election,"[""The governorship candidate of the All Progressives Congress in Ekiti State, Dr. Kayode Fayemi, on Tuesday met behind closed doors with President Muhammadu Buhari."",""The meeting took place in the President’s office at the Presidential Villa, Abuja, a few hours after Buhari returned to the country from Mauritania where he attended the 31st Ordinary Session of the African Union Assembly of Heads of State and Government."",""The Ekiti State governorship election holds on July 14."",""SEE ALSO: Lightning allegedly kills Ojukwu varsity student"",""Fayemi left the Presidential Villa at about 12.30pm without talking to State House correspondents who wanted to ask him the purpose of the visit."",""The Presidency had also yet to issue a press statement on the meeting as of the time of filing this report."",""It will be recalled that Fayemi recently resigned his appointment as the Minister of Mines and Steel Development to enable him to contest the governorship election."",""The Federal Executive Council on June 6 held a valedictory session for him."",""Buhari had at the session extolled the virtues of Fayemi who he said he reluctantly released to pursue his political ambition."",""The President had expressed the hope that the former minister would win the election and use his experience to reposition his state."",""Buhari had assured Fayemi, that the cabinet members will be in Ekiti for his inauguration as governor."",""“Goodbye. We will come for the inauguration,” he had told Fayemi as he shook his hand to bid him farewell.""]",punchng.com/fayemi-meets-buhari-ahead-of-ekiti-governorship-election
59370,"FAO, ECOWAS move to tackle bird flu in West Africa","[""The Food and Agriculture Organisation (FAO) on Monday in Abuja orchestrated meeting of animal scientists, veterinarians and other experts across West Africa to address the spread of bird flu in the sub-region."",""In an interview with the News Agency of Nigeria (NAN), the Team Leader, FAO Regional Office, Dr Berhanu Bedone, said the initiative was in collaboration with ECOWAS."",""Bedone said the experts would also proffer solutions to other challenges facing the livestock sector in the sub-region."",""He said that participants and representatives from almost all ECOWAS member countries demonstrated their commitment to the development of livestock in the sub-region."",""“The major animal disease to be discussed today is the highly pathogenic Avian Influenza; it affected Nigeria about a year ago and the disease is still here."",""“It also affected Ghana, Cote D’Voire, Burkina Faso and very recently Niger and Togo and our neighbours in Cameroon are also affected."",""“One of the important issues to be discussed at the meeting is the full functionality and sustainability of the Animal of the Animal Health and Animal production networks."",""“Cognizance of the role of the networks, FAO takes it very seriously as it continues to support ECOWAS to derive its benefits."",""“The role of the livestock sector in food security and nutrition, poverty reduction and economic prosperity through sustainable use of natural resources is immense."",""“In a region like West Africa with abandon livestock resources, increasing importation of livestock products is disappointing,’’ he said."",""Earlier during the opening of the meeting, the team leader reiterated FAO’s commitment to support for all efforts geared towards livestock development at regional or state level."",""Bedone said with the rate of population growth, the demand for animal products will increase drastically, saying that the livestock authorities should be ready to face a formidable challenge."",""He said the meeting was an opportunity for experts to deliberate on how to close the gap between the demand and supply of animal products and reduce the rising import bills in the sub-region."",""Also speaking, the Minister of Agriculture and Rural Development, Chief Audu Ogbeh said Nigeria’s population is about 170 million and is projected to be over 200 million within the next two decades."",""Represented by the Permanent Secretary in the ministry, Dr Shehu Ahmed, Ogbeh said the demand for food including animal products would rise tremendously."",""To meet the expected demand, the minister said there was need to maximise the production and productivity level of livestock resources in the country."",""Citing a recent survey by the National Bureau of Statistics (NBS), Ogbeh said there are about 19.2 million cattle, 39.3 million sheep, 16.3 million goats, 6.7 million pigs and 153 million poultry in the country."",""According to him, the livestock sub-sector accounts for about 25 per cent of Nigeria’s agricultural GDP and 5.8 per cent of National GDP; conservatively valued at over 50 trillion naira."",""He said Nigeria’s livestock sub-sector has high potential for growth but it was not being realised because the production system is largely extensive."",""Ogbeh said extensive practices do not allow the proper nutrition required for growth and production and as a result, there are under productivity."",""He said that was the case in most ECOWAS countries as production is below the genetic potential due to inadequate pasture, poor reproductive management and animal diseases."",""The minister said the Federal Government was working hard to address challenges in the livestock sub-sector in line with its plan to diversify the economy from oil to agriculture."",""He said farmers were expected to treat agriculture as a business within government’s new agricultural promotion policy known as the `Green Alternative.’"",""Earlier in his welcome address, Dr Gideon Mshelbwala, the Director, Veterinary Services, Federal Ministry of Agriculture and Rural Development expressed gratitude to the organisers of the programme for choosing Nigeria to be the host."",""He said there are many challenges facing the ECOWAS sub-region such as lack of policies and legislative framework, trans-boundary animal diseases, scarcity of animal feeds, access to market among others,"",""Mshelbwala said the objective of the meeting was to discuss the emergence issues with regards to animal health in member states and suggest way forward."",""The director said the meeting was apt as it could not have come at a better time considering the challenges facing the sub-region."",""Mshelbwala stressed the need for an effective coordination to enable member state address the sub-regional challenges to ensure food security and improve livelihood of farmers."",""He said Nigeria is very conscious of the great threats of the seasonal movement of livestock across the region in search of pastures and market."",""He said movement of animals leads to clashes between farmers and herdsmen and encourages cattle rustling, saying that there is need to find lasting solution at the regional level."",""Mshelbwala said that the recent outbreak of bird flu in Nigeria and neighbouring countries had affected the poultry industry and the socio-economic status of poultry farmers."",""He said there was need an effective surveillance and efficient laboratory networks that are well funded, based on regional approach for lasting solution."",""“It is therefore pertinent for ECOWAS regional member state to work together and also key into the values of global regional disease control programmes to ensure the control and eradication of these diseases,’’ he added."",""NAN reports that the experts were drawn from Nigeria, Niger, Liberia, Cape Verde, Senegal, Cameroon, Mali, Benin, Cote D’Voire and the Islamic Republic of the Gambia."",""Others are Guinea Bissau, Burkina Faso, Ghana, Togo, Sierra Leon, and Guinea.""]",guardian.ng/news/fao-ecowas-move-to-tackle-bird-flu-in-west-africa
48974,Buhari meets Abdulsalami Abubakar at Aso Rock,"[""President Muhammadu Buhari on Tuesday met behind closed door with former Head of State, Retired Gen. Abdulsalami Abubakar, at the Presidential Villa, Abuja."",""The News Agency of Nigeria (NAN) reports that the meeting took place immediately after President Buhari received letters of Credence from the Ambassador of Niger to Nigeria, Mr Alat Mogaskia; the High Commissioner of Ghana, Alhaji Rashid Bawa and that of Apostolic Nuncio of the Holy Sea to Nigeria, Most Rev. Archbishop Antonio Guido Filipazzi."",""The former Head of State declined to speak to State House correspondents after the meeting, which lasted for less than one hour."",""NAN reports that barely hour and half hours after his meeting with Abdulsalami, the President also met behind closed doors with two chieftains of the All Progressives Congress (APC), Asiwaju Bola Tinubu and Chief Bisi Akande."",""NAN reliably gathered that two APC chieftains were in the Villa to console the President, who lost two members of his extended family in Daura recently."",""NAN observed that Tinubu is visiting the Presidential Villa for the first time since his appointment by President Buhari as APC “Chief Mediator”""]",guardian.ng/news/buhari-meets-abdulsalami-abubakar-at-aso-rock
13783,"Tanzania union, Barrick, meet mediator over mine strike","[""NAIROBI, Nov 29 (Reuters) - Representatives of Canada’s Barrick Gold Corp (ABX.TO) and a Tanzanian union, whose members are on strike at Bulyanhulu gold mine, met a mediator on Thursday to try and resolve a dispute, a Barrick spokesman said."",""Workers at Bulyanhulu mine have been on strike since Oct. 25, when the world’s top gold producer said about 1,000 of its 1,971 workers walked off their jobs in what it called an illegal strike. The workers say they want better pay and conditions."",""Since then, the Tanzania Mines and Construction Workers Union (TAMICO) has sought the help of an arbitrator — from a Tanzanian labour mediation body — and requested a court injunction to stop Barrick from new hiring."",""“There was a meeting today with the mediator in Bulyanhulu. I’m awaiting feedback,” Teweli K. Teweli, Barrick Tanzania’s spokesman, told Reuters by phone from Dar es Salaam."",""The court’s decision on whether to grant the union an injunction is due on Monday. It had been due on Nov. 26, but a lawyer representing TAMICO fell sick."",""Teweli clarified that it was not the judge who was ill as previously reported."",""Last week, Barrick Tanzania said the mine was 65 percent operational, and that 325 of the workers who had walked off the job had been rehired."",""TAMICO went to court on November 20 to seek the injunction."",""Miners are asking for more pay, better health care and increased risk allowances."",""According to Barrick, production at Bulyanhulu had fallen to 25 percent of capacity at the beginning of the strike."",""Barrick has two other working gold mines in Tanzania and is developing a third as well as a nickel mine."",""Barrick, the world’s largest gold producer, acquired Bulyanhulu mine in 1999. The mine produced 330,000 ounces of gold last year at a total cash cost of $339 per ounce."",""It had proven and probable reserves of 11.2 million ounces at Bulyanhulu as of the end of last year."",""Barrick’s shares were trading at 41.37 Canadian dollars at 1403 GMT, compared with a close of 41.42 dollars at Wednesday’s close, and a year-high of 43.93 dollars hit on Nov. 6.  (Editing by Peter Blackburn)""]",reuters.com/article/2007/11/29/mining-barrick-tanzania-idUSL2966540020071129
461725,Igad's special envoy to South Sudan meets with Kiir over peace deal,"[""The Intergovernmental Authority on Development special envoy to South Sudan Dr Ismail Wais on Thursday met with President Salva Kiir to discuss the status of the September 2018 peace deal."",""In a statement, Igad said the discussion between the two focused on three critical tasks necessary for the formation of the Revitalized Transitional Government of National Unity (R-TGoNU) in November."",""“The areas of concerns included; security arrangements, reconstitution of the Disarmament, Demobilization, and Reintegration (DDR) Commission and the number of states and their boundaries”."",""Dr Wais called on President Kiir to disburse the balance of the pledged $100 million to speed up the implementation of the peace agreement."",""On the reconstitution of the DDR Commission, Kiir promised to nominate its candidates “without further delay”."",""He added that he was ready to meet with main opposition leader Dr Riek Machar in Juba anytime on the way forward for the formation of unity government."",""On hold-out groups, Dr Wais said that Igad was commitment to continue engaging non-signatories to join the peace process."",""Last month, Igad—which brokered the peace agreement—called on the rival leaders, Kiir and Dr Machar, to set a face-to face meeting to resolve outstanding issues."",""Exporting nations cited for exceeding allowable levels of chemicals in fresh farm produce."",""Its unpredictable flooding swallows crops and houses as it crashes through Sudan on its way to""]",theeastafrican.co.ke/news/ea/Igad-special-envoy-south-sudan-salva-kiir-over-peace-deal/4552908-5262898-okyoap
349758,UN Security Council to meet Monday at France's request to discuss situation in Mali,"[""UNITED NATIONS (AP) - A spokesman for the French U.N. Mission says the Security Council will meet Monday at France's request to discuss Mali."",""Spokesman Brieuc Pont said in a tweet posted Sunday that the council will meet Monday afternoon \""to examine the situation in Mali.\"" French troops have intervened to oust al-Qaida-linked Islamist extremists who control northern Mali."",""The 3-day-old, French-led effort to take back Mali's north from the extremists has included airstrikes by jets and combat helicopters on at least four northern towns. Some 400 French troops have been deployed to the country in the all-out effort to win back the territory from the well-armed rebels, who seized control of an area larger than France itself following a coup in Mali nine months ago.""]",ap.com/UN Security Council to meet Monday at France's request to discuss situation in Mali
