Column1,title,text,url,date
145966,12 killed as bus filled with football fans crashes,"[""Twelve people were killed and 30 injured when a bus carrying fans of Barcelona S.C., Ecuador’s most popular football club, crashed Sunday, officials said."",""The bus was heading from the southern city of Cuenca to the coastal city of Guayaquil, where Barcelona is based, after a local tournament game."",""The vehicle apparently ran off the road and flipped around 2130 GMT, Ecuador’s Transit Commission (CTE) said in a statement."",""READ ALSO: International Youth Day: Council commends resilience of Nigerian youths"",""The president of Barcelona Sporting Club, former national goalkeeper and World Cup veteran Jose Francisco Cevallos, published the death toll on Twitter."",""“We received the news of the accident of our fans… with much pain,” wrote Cevallos, who is also the governor of Guayas province where Guayaquil is located."",""“We are making arrangements to quickly get the bodies to give them a Christian burial,” added Cevallos, who is also a former sports minister."",""Transit authorities had initially said that 10 people had died and 35 were injured in the accident."",""Cevallos later told reporters that a wake would be held for the victims at the football club’s home stadium in Guayaquil."",""A firefighter at the scene of the accident, citing a witness, told Teleamazonas TV that the bus driver had tried to cut off another vehicle just before the accident."",""In Sunday’s game Barcelona tied 1-1 with Deportivo Cuenca. The rival team offered their condolences and “solidarity” via Twitter, and offered wishes for the “quick recovery” of those injured."",""Officials said the bus had passed its most recent safety inspection."",""Traffic accidents are among the leading causes of death in Ecuador. According to the watchdog group Justicia Vial, on average seven people are killed and some 80 people injured each day in traffic accidents."",""And 96 percent of those accidents are due to human error, usually the driver’s fault, according to the group’s figures."",""(AFP)""]",punchng.com/12-killed-as-bus-filled-with-football-fans-crashes,2018-08-13T00:00:00.000Z
229006,47 die in China’s chemical plant blast,"[""About 47 people have died and more than 600 people are receiving medical treatment following the huge explosion at a chemical plant in eastern China late on Thursday, in one of the countrys worst industrial accidents in recent years."",""So powerful was the blast that it triggered a small earthquake felt several kilometres away, knocking down several factory building and smashing windows of homes."",""Among the 600 people in hospital following the accident at the industrial park in Yancheng, Jiangsu province, at least 90 are seriously injured. City officials had previously said that at least 12 people were killed and 30 injured in the explosion."",""We knew wed be blown up one day, said one 60-year-old woman surnamed Xiang.The chemical plant in eastern Chiina burning"",""She said she had harboured concerns about safety and pollution at the site for a long time."",""Hundreds of rescuers have been dispatched to the scene, local authorities said, and more than 3,000 people have been evacuated from the blast site."",""The blaze from the explosion has been extinguished, said local officials Friday, after firefighters battled raging flames through the night. Three chemical tanks and five other areas had been on fire."",""Authorities, who are investigating the cause of the accident, said an unspecified number of people were taken into police custody."",""The chemical facility involved in the explosion belonged to Tianjiayi Chemical, a firm with 195 employees established in 2007."",""According to local officials, the Jiangsu-based company mainly produced raw chemical materials, including anisole, a highly flammable compound."",""The force of the explosion blew out windows and dented metal garage doors of buildings as far as four kilometres (2.5 miles) from the site, said AFP reporters at the scene."",""Nearby residents  many of them elderly  have started sweeping up glass, and in some cases, seemed to have abandoned their homes entirely. Black smoke could still be seen rising from the chemical plant on Friday morning before dissipating."",""On the road where Xiang lived, consisting of basic two-storey homes, almost all the windows and some window frames were blown in."",""The woman was sitting at home when the explosion occurred and said the force rocked her house and badly damaged her front door."",""There was no immediate government help, she said, and residents were clearing the street themselves."",""Images broadcast on local media showed how the blast toppled factory buildings, trapping workers inside. State broadcaster CCTV showed rescuers pulling a survivor from the wreckage."",""Workers covered in blood were seen running out of the factory, said official news agency Xinhua on Thursday, citing witnesses."",""An aerial view of the blast area showed a large swath of destruction in the industrial park, where multiple fires had initially raged."",""Deadly industrial accidents are common in China, where safety regulations are often poorly enforced."",""In November, a gas leak at a plant in the northern Chinese city of Zhangjiakou that will host the 2022 Winter Olympics killed 24 people and injured 21 others."",""A report published by local authorities last month revealed that the Chinese chemical firm responsible for the accident had concealed information and misled investigators."",""In 2015, China saw one of its worst industrial accidents when giant chemical blasts in the northern port city of Tianjin killed at least 165 people."",""The explosions caused more than $1 billion in damage and sparked widespread anger at a perceived lack of transparency over the accidents causes and its environmental impact.""]",nan.ng/news/47-die-in-chinas-chemical-plant-blast,2019-03-22T07:21:43.000Z
8447,Six killed in blast in Kenyan capital: emergency services,"[""NAIROBI (Reuters) - An explosion in an area of Kenya’s capital Nairobi that is popular with Somalis killed six people and wounded several others on Monday, the National Disaster Operations Centre said."",""There was no immediate claim of responsibility. In the past, such attacks in the Eastleigh area of Nairobi have been blamed on Somalia’s al Shabaab Islamist group, which attacked a Nairobi shopping mall in September and killed at least 67 people."",""“Police are securing the area for emergency response services,” the disaster organization said on its official Twitter site."",""Nine people were critically injured, it added."",""Nairobi’s police commander Benson Kibui told Reuters the incident might have involved twin blasts. He confirmed the five dead and said he was seeking confirmation of a sixth killed."",""Ambulances and private cars ferried injured to hospital, a witness said."",""On Sunday, a man suspected of assembling a bomb was killed when it went off where he lived near Eastleigh, Kenyan newspapers reported."",""The Standard daily, which cited police and witnesses, had said three men who lived with the victim fled in a car shortly after Sunday’s blast.""]",reuters.com/article/us-kenya-blast-idUSBREA2U1AQ20140331,2014-03-31T00:00:00.000Z
31106,Dozens die in Kenya bus accident,"[""At least 41 people have been killed and 33 others injured in a bus crash west of the Kenyan capital Nairobi, police and Kenyan Red Cross officials say."",""\""It is a horrible scene. Bodies are strewn all over,\"" traffic police official Samuel Kimaru told the AFP news agency by telephone from the scene near the town of Narok on Thursday."",""The bus was travelling from Nairobi to Homa Bay on the banks of Lake Victoria."",""It was about halfway into the journey when it veered off the road and plunged into a valley, rolling over several times.The Red Cross said the accident occurred shortly after 2:00am on Thursday (23:00 GMT on Wednesday)."",""\""It is difficult to tell exactly what happened but all indications point to speeding and possibly overloading,\"" the police official said."",""\""We are having a difficult time recovering the bodies because this place is hilly and bushy.\"""",""\""We've dozens others injured and we are not certain how many because they were taken to various hospitals [...] we have officers checking with the hospitals,\"" Kimaru said"",""Kenyan roads are notoriously dangerous, with buses badly maintained and often overloaded so operators can maximise profits."",""In February, 30 people died in a bus crash in the east of the country, and in July a school bus crash killed 20, most of them children."",""Traffic regulations and fines were toughened late last year, although the local press continue to point at police corruption as a major problem.""]",aljazeera.com/news/africa/2013/08/20138297626801597,2013-08-29T10:08:00.000Z
114184,"California mudslides demolish homes, killing at least 13","[""Mudslides unleashed by a ferocious storm demolished homes in southern California and killed at least 13 people, police said Tuesday."",""Authorities said the bodies were discovered in mud and debris during rescue operations in Montecito, northwest of Los Angeles."",""“We are saddened to report that this incident so far has resulted in 13 confirmed fatalities, as result of the storm that came through our area last night,” Santa Barbara County Sheriff Bill Brown told a news conference, warning that he expected the death toll to increase."",""The Santa Barbara County Fire Department said on its Twitter feed it was using dogs to look for victims where multiple homes once stood in Montecito following heavy rain, with more than 20 people reported missing."",""The department posted pictures of rivers of waist-high mud flowing through neighborhoods and roads rendered impassable by fallen trees."",""“Firefighters successfully rescued a 14-yr-old girl after she was trapped for hours inside a destroyed home in Montecito,” it added."",""Roads were clogged throughout the region with mudflows shutting down more than 30 miles (50 kilometers) of the 101 Freeway and knocking a number of homes from their foundations."",""Pounding rain weakened south-facing slopes above Montecito and flooded a creek, sending mud and huge rocks rolling into housing areas."",""Emergency services told reporters at least “two dozen” people were missing with “several dozen” homes damaged or destroyed. They said they had rescued scores of residents, including 50 airlifted by hoist."",""The highest rainfall total was recorded at five inches (13 centimeters) in Ventura County, according to the National Weather Service Los Angeles."",""Much of the affected area is land scorched by the massive Thomas fire last month, where there is no vegetation to soak up the excess water."",""About 275 traffic crashes were logged in the California Highway Patrol’s jurisdiction in Los Angeles County during the morning commute — compared with just 30 reported collisions during the same period on Tuesday last week."",""A evacuation order was issued in a section of the Los Angeles suburb of Burbank, which was hit by a mudslide that pulled cars out of driveways and carried them downstream."",""The slide also caused a “significant” gas leak, and repair efforts left homes on the street with no gas, electricity or water."",""“There were many homes, about 40 to 45 homes, affected by it, a couple homes damaged,” Burbank Fire Department Battalion Chief John Owings told local TV news channel KCAL9."",""“We performed two physical rescues at approximately 7 o’clock this morning.”"",""At Los Angeles International Airport, flooding forced the closure of the customs area in Terminal 2."",""Forecasters warned that while the rain had appeared to subside by late morning, more showers and isolated thunderstorms were expected through the evening, with periods of very heavy rain."",""The storm came after a 10-month dry spell in the area following torrential rains in January and February of last year. In 2017, downtown Los Angeles experienced its driest March 1 through December 31 since 1878, with only 0.69 of an inch of rainfall, according to the National Weather Service.""]",guardian.ng/news/california-mudslides-demolish-homes-killing-at-least-13,2018-01-10T00:00:00.000Z
341537,"Officials: Months of flooding across Nigeria kill 363 people, displace 2.1 million others","[""LAGOS, Nigeria (AP) - Nigeria's National Emergency Management Agency says 363 people died over months of flooding across the West African nation and 2.1 million others were displaced."",""The agency made the announcement Monday as Nigeria's annual rainy season is coming to an end. The report covered July through the end of October."",""The agency said Adamawa and Kogi state suffered the worst casualties, with more than 18,000 people being injured."",""Heavy seasonal rains typically cause flooding across Nigeria, as drainage can be poor in areas and people live in floodplains. However, the flooding this year was exacerbated by heavier than normal rains that cause officials in both Nigeria and neighboring Cameroon to open strained dams.""]","ap.com/Officials: Months of flooding across Nigeria kill 363 people, displace 2.1 million others",2012-11-05T00:00:00.000Z
118058,Jimoh Ibrahim mother dies in fire accident,"[""The mother of business mogul, Jimoh Ibrahim, Mrs. Theresa Jimoh, yesterday, died in a fire accident. It was learnt that an early morning fire incident occurred in her house located at the Victoria Garden City, Lagos. It was gathered that the fire broke out around 2am, but the 76 years old got trapped. "",""This, it was said, led to her getting burnt to death in the process, even before fire fighters came to put out the fire."",""The Police Public Relations Officer, CSP Chike Oti, who confirmed the incident, said the remains of the deceased have been deposited in a morgue. He also said investigations would be conducted to determine the cause of the fire.""]",guardian.ng/news/jimoh-ibrahim-mother-dies-in-fire-accident,2019-01-20T00:00:00.000Z
196360,"Magufuli mourns dead 37 after ferry capsizes, sinks in Lake Victoria","[""At least 37 people have died and more than 40 others rescued after MV Nyerere capsized and sank in Lake Victoria"",""Mwanza Regional Police Commander Jonathan Shanna said the accident occurred on Thursday September 20. The ferry was heading to Ukara Island from Bugolora"",""The accident was also confirmed by Tanzania Electrical, Mechanical and Electronic Services Agency (TEMESA) regional manager Hassan Karonda."",""“I am on my way to the scene and I will be in a better position to talk about the accident after I get there,” he said."",""President John Magufuli has sent his condolences to the bereaved families and wished quick recovery to those in hospital. A statement from the State House said 37 people have been confirmed dead."",""The ferry has a capacity of about 100 passengers but it was said to have been carrying more than its capacity plus cargo."",""An eyewitness told The Citizen that fishermen immediately scrambled to try to save the victims from the overturned vessel.""]",thecitizen.co.tz/news/20-people-cheat-death-after-Nyerere-ferry-capsizes-/1840340-4769628-format-xhtml-9r3lv3,2018-09-20T00:00:00.000Z
210470,Toll in Japan rain disaster rises to 122: government,"[""The death toll from record rains that have devastated parts of Japan has risen to 122 people, the government said on Tuesday"",""Several dozen people are still missing and rescue workers, including police and troops, have been working to find survivors and victims as flood waters start to recede."",""The toll is now the worst in a rain-related disaster for over three decades, and prompted Prime Minister Shinzo Abe on Monday to cancel a four-stop foreign trip planned for later this week."",""The scale of the disaster is still becoming clear, with rescue workers only now starting to reach areas cut off by flooding or landslides."",""Hundreds of people have been retrieved from rooftops where they sought shelter as flood waters rose."",""The government said over 70,000 personnel including police, firefighters and troops have been deployed to look for survivors, or victims."",""Abe is expected to visit the devastated areas later this week.""]",thecitizen.co.tz/news/Toll-in-Japan-rain-disaster-rises-to-122--government/1840386-4655430-p1ba5g,2018-07-10T00:00:00.000Z
340561,"Somali children, clinging to life, hit hard by drought; UNICEF gets al-Shabab OK for aid drop","[""DADAAB, Kenya (AP) - Malnutrition stole most of Habibo's eyesight and left the 1-year-old close to death. Medical personnel tried to pump life back into the toddler, but she only moved when her stomach fitfully spasmed."",""As her mother tried to feed her, her frail hands tried to resist the small cup placed between her lips."",""\""My prayer is 'God, heal my daughter,'\"" said Habibo's mother, Marwo Maalin, in a resigned tone earlier this week."",""East Africa's drought is battering Somali children, hundreds of whom have been left for dead on the long, dry journey to the world's largest refugee camp."",""UNICEF on Thursday called the Somalia drought and resulting refugee crisis \""the most severe humanitarian emergency in the world.\"" The international Red Cross also warned that one in 10 children in southern Somali suffer from acute malnutrition."",""Thousands of Somalis are walking days and sometimes weeks to reach the refugee complex known as Dadaab, in hopes of finding food. But the journey is claiming untold numbers of children as victims."",""Young, lifeless bodies abandoned by their parents lie on the sandy path to the camp. In other cases parents perish during the journey, leaving children in the wilderness, alone."",""UNICEF says that more than a half million Somali children face life-threatening conditions with long-lasting consequences for their physical and mental development."",""For example, Habibo was suffering from a lack of vitamin A, which can lead to permanent blindness, according to Dr. Luana Lima of Medecins Sans Frontieres which was treating her."",""The U.N.'s refugee agency says about 40 percent of the Somali children arriving at Dadaab are malnourished."",""\""We are finding children who are arriving in very poor conditions. It is clear that families are waiting until the last moment to leave their homes, once they exhausted all their resources,\"" said Allison Oman, a UNHCR nutritionist."",""Somalia's most dangerous militant group, al-Shabab, began banning aid groups from operating in the territories it controls in southern Somalia in mid-2009. Because of the severity of need in Somalia, though, the al-Qaida-linked group this month dropped the ban and said aid groups could return."",""On Wednesday, UNICEF made what appears to be the first outside aid drop by air to the al-Shabab-controlled town of Baidoa, flying in 5 metric tons of food, clean water equipment and medicine."",""The agency said the health supplies would provide materials for 10 health facilities and reach up to 100,000 people over three months."",""\""We are ready to work anywhere in Somalia, provided we get unhindered access to reach the most vulnerable children in need\"" said Rozanne Chorlton, the UNICEF representative to Somalia."",""UNICEF has been operating in south-central Somalia, including Baidoa, but hadn't been able to use the airstrip."",""However, UNICEF spokeswoman Iman Morooka said that it coordinated with the community there, including elders and civil society members, and that they received clearance from \""local authorities\"" for a flight to land there."",""Asked if \""local authorities\"" was a euphemism for al-Shabab, Morooka said yes."",""Back at Kenya's Dadaab camps -- a sprawling complex filled with makeshift homes of sticks and tarps -- more than 380,000 people have crammed into a camp built for just 90,000."",""An already built camp that can house about 40,000 people, named Ifo, lies unused. Kenyan Prime Minster Raila Odinga visited the camp Thursday and said it would be allowed to open. A UNHCR official at Dadaab, Fafa Attidzah, said the government's change in position was a big relief."",""\""We are just happy and again we are thankful and we are grateful to the Kenyan government and to the Kenyan people for having allowed these refugees who are suffering to have a little bit of dignity by having somewhere they where they could be accommodated\"" Attidzah said."",""Andrew Wander, a spokesman for Save the Children, said his agency provides care to more than 300 unaccompanied children who were found on roadsides after their parents died or abandoned them. More children have died in Dadaab in the first four months of the year than all of last year."",""More than 1,000 people are arriving here every day in search of help. They are funneled to the Dagahaley camp, where MSF's facility is receiving 15 malnourished children a day."",""The facility director, Dr. Edward Chege, said 13 children died of malnutrition in the hospital last month alone, the highest one-month toll since MSF opened its doors here in 2009."",""\""Dagahaley camp is going through a nutritional emergency,\"" said Chege. \""There is a fear that if the rate remains the same we may not get spaces to accommodate all these children.\"""",""------"",""Associated Press writer Jason Straziuso in Nairobi, Kenya and Joe Mwihia in Dadaab contributed to this report.""]","ap.com/Somali children, clinging to life, hit hard by drought; UNICEF gets al-Shabab OK for aid drop",2011-07-14T00:00:00.000Z
9428,At least 20 dead and many more missing in Mali boat accident,"[""BAMAKO (Reuters) - At least 20 people were killed and as many as 170 were uncounted for after a boat overloaded with passengers and goods capsized on the Niger River in Mali, local residents and officials said on Saturday."",""The boat was travelling north from Mopti towards the city of Timbuktu when it sank around 4 km (2.5 miles) from the town of Konna late on Friday."",""“Right now we have recovered 20 bodies and 210 survivors. There are also 10 wounded ... This death toll could still go up,” Demba Tiemouga, a local government official from Konna, told Reuters."",""A hospital official in Konna said it was believed as many as 400 passengers may have been aboard the boat at the time of the accident. Recovery operations were still under way on Saturday afternoon."",""Poor roads and the relatively high cost of overland travel make West and Central Africa’s waterways important transport arteries. Enforcement of safety regulations is lax and accidents are common."",""Eight people drowned earlier on Friday in Gambia when a ferry sank in bad weather 12 km (7 miles) north of the tiny country’s capital Banjul.""]",reuters.com/article/us-mali-accident-idUSBRE99B08P20131012,2013-10-12T00:00:00.000Z
166194,18-year-old Okada rider killed during collision with camel,"[""An 18-year-old boy has been killed in a village in Kebbi State when the boy, riding a motorcycle without light, collided with the animal on a highway."",""The News Agency of Nigeria, quoting witnesses, reports that the incident happened in Koko village in the Koko Local Government Area of Kebbi State on October 2."",""An eye-witness, Muhammadu Garba, told NAN in Koko on Wednesday that the camel attacked the boy after the boy, whose identity has yet to be ascertained, collided with the animal on his way back from farm at dusk."",""Garba said that the boy, riding a motorcycle without light, ran into the camel which was crossing the road."",""The eye-witness said that the apparently enraged camel pursued the boy after the collision, pushing him to the ground, biting him and climbing over the boy’s body."",""Garba said that attempts by passers-by and residents of the village to push off the animal from the boy proved unsuccessful as the camel refused to budge, resulting to the boy losing consciousness and passing out."",""”I have not experienced such a terrible thing like I did today in my life. I have never experienced such a violent reaction from a camel in my life."",""“Camel is a peaceful but dangerous animal that people need to be careful with."",""”I saw when the camel was violently attacking the young boy with its legs but I was afraid to go close to the animal to attempt to rescue the boy,” Garba said."",""(NAN)""]",punchng.com/%2a/18-year-old-okada-rider-killed-during-collision-with-camel,2018-10-03T00:00:00.000Z
329387,"Earthquake in Iran kills 10, injures more than 50","[""TEHRAN — A 5.9-magnitude earthquake leveled seven villages in southern Iran Sunday, killing 10 people and injuring more than 50, provincial officials said. Heidar Alishvandi, the governor of Qeshm Island, was quoted by state-run television as saying that rescue teams were deployed to the affected areas.\nIran's seismologic center said the epicenter was in the waters of the Persian Gulf between the port city of Bandar Abbas and Qeshm Island. The quake was felt in nearby Oman and the United Arab Emirates.\nTehran's seismologic center said the quake measured magnitude-5.9. But the U.S. Geological Survey said it was magnitude-6.1 and placed its epicenter about 58 kilometers (36 miles) southwest of Bandar Abbas.\nA magnitude-6.0 quake can cause severe damage.\nMasoud Dalman, head of Hormozgan province's emergency affairs, said several buildings on Qeshm Island were damaged. The island is about 1,500 kilometers (940 miles) south of Tehran, the capital.\nShahram Alamdari, head of the rescue unit for the Iranian Red Crescent, said two helicopters were evacuating the injured from Qeshm to Bandar Abbas, a city of half a million that was also jolted by the quake.\nProvincial official Ghasem Karami told The Associated Press that high casualties were not expected as the area is sparsely populated. He said fewer than 120,000 people live in an area of 1,500 sq. kilometers (579 sq. miles) of the island.\nFirst television images of Qeshm showed minor damages to some buildings and a few injured being rushed to hospital.\nThe TV report said the villages of Karavan and Kousheh were worst hit by the quake; no footage was shown of those sites.\nThe quake cut telephone links between Qeshm Island and the mainland, the television said.\nIn Oman and the United Arab Emirates, buildings were evacuated and people fled into the streets.\nIn Dubai, one of the seven emirates of the UAE, buildings were evacuated as people scrambled for safety.\n\""We're all agreed that it lasted around 30 seconds or so — you could feel the building moving and the coffee cups shaking,\"" said Bina Mathews, a public relations executive.\nSeveral buildings along Dubai's Sheik Zayed Road, the skyscraper-lined central business district, have been evacuated, including the twin Emirates Towers, the highest buildings on the street, where many international corporations and Dubai government institutions have offices.\nIran is located on a number of seismic fault lines and, on average, experiences at least one slight quake every day.\nThe last major quake to hit southern Iran came in February, when a 6.4-magnitude rocked Zarand, a town of about 15,000 people in Kerman province, about 970 kilometers (602 miles) southeast of Tehran. It killed 612 people and injured more than 1,400, leveling several villages and leaving thousands of people homeless.\n""]",nytimes.com/2005/11/27/world/africa/earthquake-in-iran-kills-10-injures-more-than-50,2005-11-27T05:00:00.000Z
193615,Despair turns to anger as Brazilians reckon with latest dam disaster,"[""Grief over the hundreds of Brazilians feared lost in a mining disaster on Friday has quickly hardened into anger as victims families and politicians say iron ore miner Vale SA and regulators have learned nothing from the recent past."",""By Sunday night, firefighters in the state of Minas Gerais had confirmed 58 dead after a tailings dam broke, sending a torrent of sludge into the miners offices and the town of Brumadinho. Some 300 others are unaccounted for, and officials said the odds were slim that any would be found alive."",""The disaster at the Corrego do Feijao mine came less than four years after a dam collapsed at a nearby mine run by Samarco Mineracao SA, a joint venture by Vale and BHP Billiton , killing 19 and filling a major river with toxic sludge."",""While the 2015 Samarco disaster dumped about five times more mining waste, Fridays dam break was far more deadly, as the wall of mud hit Vales local offices, including a crowded cafeteria, and tore through a populated area downhill."",""The cafeteria was in a risky area, Renato Simao de Oliveiras, 32, said while searching for his twin brother, a Vale employee, at an emergency response station. Just to save money, even if it meant losing the little guy.  These businessmen, they only think about themselves."",""Chief Executive Fabio Schvartsman said facilities were built to code and equipment had shown the dam was stable two weeks earlier."",""Im not a mining technician. I followed the technicians advice and you see what happened. It didnt work, Schvartsman said. We are 100 percent within all the standards, and that didnt do it."",""Many wondered if the state of Minas Gerais, named for the mining industry that has shaped its landscape for centuries, should have higher standards."",""There are safe ways of mining, said Joao Vitor Xavier, head of the mining and energy commission in the state assembly. Its just that it diminishes profit margins, so they prefer to do things the cheaper way  and put lives at risk."",""German auditor TUV SUD said on Saturday it inspected the dam in September and found all to be in order."",""Blowback from the disaster could threaten the plans of newly inaugurated President Jair Bolsonaro to relax restrictions on the mining industry, including proposals to open up indigenous reservations and large swaths of the Amazon jungle for mining.""]",citizentv.co.ke/news/despair-turns-to-anger-as-brazilians-reckon-with-latest-dam-disaster-228751,2019-01-29T00:00:00.000Z
372676,"Amid U.S. Midwest flooding, residents in Missouri, Kansas rush to fill sandbags","[""Floodwaters that devastated swaths of Nebraska and Iowa rolled downstream along Americas longest river on Thursday, swamping more Midwestern farmland as waterfront communities in Missouri and Kansas hurried to shore up strained levees."",""Flooding of the Missouri River triggered by last weeks so-called bomb cyclone storm has already inflicted damage estimated at nearly $1.5 billion in Nebraska, killed at least four people in Nebraska and Iowa and left a man missing below Nebraskas collapsed Spencer Dam."",""Missouri Governor Mike Parson declared a state of emergency for his state as high water forced evacuations of several small farm communities. Larger towns from St. Joseph to Kansas City braced for additional flooding forecast through the weekend."",""The rising floodwaters are affecting more Missouri communities and farms, closing more roads and threatening levees, water treatment plants and other critical infrastructure, Parson said in a statement."",""The declaration allows state resources and assistance to be provided directly to counties and municipalities in need, said Mike OConnell, spokesman for the Missouri Public Safety Department."",""Authorities say continued flooding in the days ahead is unlikely to reach the widespread, catastrophic scale seen in Nebraska and Iowa  as excess flow dissipates along the length of the river and water breaches or flows over the tops of levees."",""This is shaping up to be a potentially unprecedented flood season, with more than 200 million people at risk, Ed Clark, director of NOAAs National Water Center in Tuscaloosa, Alabama, said on Thursday in the agencys spring outlook."",""Scientists said on Thursday that climate change played a hand in the deadly floods, while a Trump administration official said more study was needed before making that link."",""Floodwaters have already swamped large stretches of Missouri, Nebraska and Iowa, drowning livestock and damaging crop land along the Missouri. A state of emergency has been declared in all or parts of the three Midwestern farm states."",""The rivers next major flood crest is forecast to hit St. Joseph, Missouri, early Friday morning and a day later in Kansas City, Missouri, 55 miles (90 km) to the south."",""With no more rain forecast until next weekend, authorities hope flood levels will abate. Still, the inundation has strained the system of dams and levees built and operated by the U.S. Army Corps of Engineers in the region."",""More than 40 levee breaches have been confirmed in the agencys Omaha district, encompassing the hardest-hit parts of Nebraska, Iowa and Missouri, officials told a news briefing."",""The disasters epicenter had shifted by Thursday to northwestern Missouri, where roughly 40,000 acres of farm land in Holt County alone was under water and a population of about 500 was at risk, Kneuvean said."",""The Holt County farming town of Craig, home to about 250 people, was evacuated. So too were some 200 residents of Lewis and Clark Village in neighboring Buchanan County after a nearby levee failed, officials said."",""In Forest City, downstream from Craig in Holt County, residents young and old hurried to fill sandbags to bolster their local levee, hoping to stave off disaster.This is our last line of defense, South Holt County Assistant Fire Chief Bill Killin told area media."",""U.S. President Donald Trump on Thursday approved a disaster declaration for Nebraska, making federal funding available in nine counties there that bore the brunt of last weeks floods."",""More than 2,400 homes and businesses in Nebraska have been destroyed or damaged, with 200 miles (320 km) of roads unusable and 11 bridges wiped out, according to authorities."",""Mark Hamilton, 59, a retired military officer, has lived in a mobile home in Arlington, Nebraska, for the last 23 years but was forced to flee when it flooded. He said he lost his house, motorcycle and truck at a total cost of about $150,000.""]",citizentv.co.ke/news/amid-u-s-midwest-flooding-residents-missouri-kansas-rush-fill-sandbags-237145,2019-03-22T00:00:00.000Z
234758,"Ivorian singer, DJ Arafat, dies in road crash","[""Ivory Coasts DJ Arafat, a well-known singer in French-speaking Africa, has died following a traffic accident, state broadcaster RTI is reporting."",""He was admitted to hospital in the main city, Abidjan, with a fractured skull after his motorcycle collided with a car on Sunday, Jeune Afrique says."",""The 33-year-old died early on Monday."",""He has been referred to as the king of the dance music genre coup-dcal and one of his biggest hit songs, Dosabado, has over five million views on YouTube."",""The singer was also known for his love of motorcycles and featured them in his one of most recent hits, Moto Moto, that was released in May."",""Ivory Coast Culture Minister Maurice Kouakou Bandaman has expressed his condolences in a statement and said a tribute would be organised to honour the musician."",""DJ Arafat, whose real name was Ange Didier Huon, was named best artist of the year at the Coup-Decal Awards in 2016 and 2017. (BBC)""]",sunnewsonline.com/ivorian-singer-dj-arafat-dies-in-road-crash,2019-08-12T00:00:00.000Z
393337,"One dies, scores injured in road accident","[""One person died while several others were injured after a mini bus that they were travelling in got involved in an accident at Nyilima trading center along Ndori-Luanda/Kotieno road in Rarieda sub-county this morning."",""According to Rarieda OCPD Mr Johana Chebii, the mini-bus, which belongs to UK Sacco, was moving towards Luanda/Kotieno with about 20 people on board when it veered off the road and plunged into a ditch, killing one person instantly."",""He stated that the minibus was carrying family members who were heading to Uyoma after attending the burial of a relative in Seme Constituency within Kisumu County."",""Mr Chebii stated that the driver of the bus, who sustained injuries in the accident, is suspected to have been drunk, which might hve led to the accident.""]",citizentv.co.ke/news/one-dies-scores-injured-in-road-accident-152344,2016-12-18T00:00:00.000Z
389811,Migori MCA’s husband killed in road accident,"[""An officer of the National Hospital Insurance Fund (NHIF) died on Sunday in a road accident on the Uriri-Rapogi Road in Migori County."",""Mr. Onyango Oile, who is the husband of Migori Nominated MCA Florence Oile, was driving from Uriri towards Rapogi when he lost control of the car, before it veered off the road."",""Uriri Sub-county Police Commander Peter Njoroge said the deceased, who was alone in the car, died on the spot."",""It could not be immediately established what caused the accident."",""Mr. Oile was attached to the NHIF branch in Migori. His body was moved to the Migori Level Four Hospital mortuary as investigations into the incident continue.""]",citizentv.co.ke/news/migori-mcas-husband-killed-in-road-accident-291261,2019-10-27T00:00:00.000Z
